"StateCode","TableName","ColumnName","RatingRequiredCondition","Status"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoveragePrsnlPropDetail","UnmannedAircraftRatingIdentification","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoveragePrsnlPropDetail","ValuationType","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","BeginningOfThePeriodOfRestoration","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","DroneModification","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","EncryptedCommunications","UnknownSecurityFeaturesOfDrones = ""No""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","ExtendedPeriodBusinessIncome","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","GeoFencingTechnologyToAvoidRestrictedAirspace","UnknownSecurityFeaturesOfDrones = ""No""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","IndicateActualCashValueACVOrReplacementCostRC","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","LimitOfInsuranceForInterruptionInUnmannedAircraftOperations","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","ReturnToBaseTechnologyOrHoverCapability","UnknownSecurityFeaturesOfDrones = ""No""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","SenseAndAvoidTechnology","UnknownSecurityFeaturesOfDrones = ""No""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","TypeOfOperations","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","UnknownSecurityFeaturesOfDrones","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","UnmannedAircraftClassDescriptions","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","UnmannedAircraftMethodOfControl","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","UnmannedAircraftOwnershipAndOperation","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","UnmannedAircraftPrimaryPlaceOfOperation","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","UnmannedAircraftRatingIdentification","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","ValuationType","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","BlanketLimitOfInsurance","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""Yes""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","CoverageExtensionForNewlyAcquiredPropertyIncludingTemporarySubstitutePropertyAppliesToScheduledCoverageonly","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","Deductible","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","DroneModification","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","EncryptedCommunications","UnknownSecurityFeaturesOfDrones = ""No""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","EQDeductible","../../../../../../EQCauseOfLossForm != ""Not Applicable""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","GeoFencingTechnologyToAvoidRestrictedAirspace","UnknownSecurityFeaturesOfDrones = ""No""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","IndicateActualCashValueACVOrReplacementCostRC","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","LimitOfInsurance","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""No""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","ReturnToBaseTechnologyOrHoverCapability","UnknownSecurityFeaturesOfDrones = ""No""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","SenseAndAvoidTechnology","UnknownSecurityFeaturesOfDrones = ""No""","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","TypeOfOperations","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnknownSecurityFeaturesOfDrones","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftClassDescriptions","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftMethodOfControl","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftOwnershipAndOperation","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftPrimaryPlaceOfOperation","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftRatingIdentification","","A"
"CW","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","ValuationType","","A"
"CW","CommercialPropertyLocation","BasicGroupIIRatingTerr","","A"
"CW","CommercialPropertyLocation","BasicGroupIRatingTerr","","A"
"CW","CommercialPropertyLocation","City","","A"
"CW","CommercialPropertyLocation","County","","A"
"CW","CommercialPropertyLocation","EQCauseOfLossForm","","A"
"CW","CommercialPropertyLocation","EQDeductibleTier","","A"
"CW","CommercialPropertyLocation","EQTerr","","A"
"CW","CommercialPropertyLocation","FloodCovIndicator","","A"
"CW","CommercialPropertyLocation","FungusWetRotDryRotBacteriaCovLocApply","../../FungusWetRotDryRotBacteriaCov[.='Separate Limits']","A"
"CW","CommercialPropertyLocation","FungusWetRotDryRotBacteriaCovSubLimit","../../FungusWetRotDryRotBacteriaCov = 'Separate Limits'","A"
"CW","CommercialPropertyLocation","MultipleResidentialPropSpecialCredit","","A"
"CW","CommercialPropertyLocation","OperationalUnitIndicator","","A"
"CW","CommercialPropertyLocation","ProtectClass","","A"
"CW","CommercialPropertyLocation","SpecialRatingTerr","","A"
"CW","CommercialPropertyLocation","TerrorismTerritory","","A"
"CW","CommercialPropertyLocation","UnitNumber","","A"
"CW","CommercialPropertyLocation","ZipCode","","A"
"CW","CommercialPropertyLocation","ZipCodeOverride","ZipCode[.='Other']","A"
"CW","CommercialPropertyLocationFireDepartmentCharge","FireDepartmentLimit","FireIncreaseLimitApplyOnPolicyIndicator[.='Yes']","A"
"CW","CommercialPropertyLocationFireDepartmentCharge","FireIncreaseLimitApplyOnPolicyIndicator","","A"
"CW","CommercialPropertyLocationFireDepartmentCharge","Limit","FireIncreaseLimitApplyOnPolicyIndicator[.='Yes']","A"
"CW","CommercialPropertyLocationNewlyAcquiredLocationTimeElement","Indicator","","A"
"CW","CommercialPropertyLocationNewlyAcquiredLocationTimeElement","ManualPremium","Indicator = ""Yes""","A"
"CW","CommercialPropertyMiningPropertiesBusinessIncome","Limit","../../IncludedInBlkt[.='Yes']","A"
"CW","CommercialPropertyMiningPropertiesBusinessIncome","MiningCoverageOption","","A"
"CW","CommercialPropertyMiningPropertiesSpclClassBusnIncome","MiningCoverageOption","","A"
"CW","CommercialPropertyMoltenMaterialBusnIncome","Limit","../../IncludedInBlkt[.='Yes']","A"
"CW","CommercialPropertyMortgageholdersErrorsAndOmissionsCoverageForm","Limit","","A"
"CW","CommercialPropertyMortgageholdersErrorsAndOmissionsCoverageForm","NumberMortgages","","A"
"CW","CommercialPropertyNewlyAcquiredOrConstructedPropertyIncreasedLimit","Limit","","A"
"CW","CommercialPropertyNewlyAcquiredOrConstructedPropertyIncreasedLimit","ManualPremium","","A"
"CW","CommercialPropertyNonOwnedTrailersCoverage","ManualPremium","../CovType[.= 'Non-Owned Trailers']","A"
"CW","CommercialPropertyOccupClass","ClassCode","","A"
"CW","CommercialPropertyOccupClass","ClassDesc","","A"
"CW","CommercialPropertyOccupClass","CovForm","","A"
"CW","CommercialPropertyOccupClass","OccupCategory","","A"
"CW","CommercialPropertyOccupClass","SprinklerSystem","","A"
"CW","CommercialPropertyOccupClass","TheftDeductible","","A"
"CW","CommercialPropertyOccupClassTemporarilyInPortableStorageUnits","ManualPremium","TemporarilyInPortableStorageUnitsIndicator[.='Yes']","A"
"CW","CommercialPropertyOccupClassTemporarilyInPortableStorageUnits","TemporarilyInPortableStorageUnitsIndicator","../../../../../../../PolicyType[.='Standard Property Policy'] or ../../CovType[.='Building'] or ../../CovType[.='Condominium Association']","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtBusnInc","CollisionCovCOL","","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtBusnInc","ExtendedPeriod","","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtBusnIncDetail","Limit","","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtBusnIncDetail","Option","","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtBusnIncDetail","PercentInsToExposure","Option = 'Option B'","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtSpclClassBusnIncome","CollisionCovCOL","","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtSpclClassBusnIncome","ExtendedPeriod","","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtSpclClassBusnIncomeDetail","Limit","","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtSpclClassBusnIncomeDetail","Option","","A"
"CW","CommercialPropertyOffPremInterruptionOfBusnVehsMobileEquipmtSpclClassBusnIncomeDetail","PercentInsToExposure","Option = 'Option B'","A"
"CW","CommercialPropertyOrdinanceOrLawCoverage","CombinedBAndCDemolitionAndIncrdConstrctnLimit","","A"
"CW","CommercialPropertyOrdinanceOrLawCoverage","CovBDemolitionLimit","","A"
"CW","CommercialPropertyOrdinanceOrLawCoverage","CovCIncreasedConstructionLimit","","A"
"CW","CommercialPropertyOrdinanceOrLawCoverage","CovType","","A"
"CW","CommercialPropertyOrdinanceOrLawCoverage","PostLossOrdinanceOrLawOption","","A"
"CW","CommercialPropertyOrdinanceOrLawCoverageForTenantsInterestInImprovementsAndBetterments","CombinedBAndCDemolitionAndIncrdConstrctnLimit","","A"
"CW","CommercialPropertyOrdinanceOrLawCoverageForTenantsInterestInImprovementsAndBetterments","CovBDemolitionLimit","","A"
"CW","CommercialPropertyOrdinanceOrLawCoverageForTenantsInterestInImprovementsAndBetterments","CovCIncreasedConstructionLimit","","A"
"CW","CommercialPropertyOrdinanceOrLawCoverageForTenantsInterestInImprovementsAndBetterments","CovType","","A"
"CW","CommercialPropertyOrdinanceOrLawCoverageForTenantsInterestInImprovementsAndBetterments","PostLossOrdinanceOrLawOption","","A"
"CW","CommercialPropertyOrdinanceOrLawIncreasedPeriodOfRestoration","PostLossOrdinanceOrLawOption","","A"
"CW","CommercialPropertyOrdinanceOrLawIncreasedPeriodOfRestorationSpclClassBusnIncome","PostLossOrdinanceOrLawOption","","A"
"CW","CommercialPropertyOrdinaryPayrollLimitationOrExclusion","NumOfDays","","A"
"CW","CommercialPropertyOrdinaryPayrollLimitationOrExclusion","PayrollExcl","","A"
"CW","CommercialPropertyOrdinaryPayrollLimitationOrExclusionSpclClassBusnIncome","NumOfDays","","A"
"CW","CommercialPropertyOrdinaryPayrollLimitationOrExclusionSpclClassBusnIncome","PayrollExcl","","A"
"CW","CommercialPropertyOutdoorTreesShrubsAndPlants","AllItemLimit","","A"
"CW","CommercialPropertyOutdoorTreesShrubsAndPlants","CauseOfLoss","","A"
"CW","CommercialPropertyOutdoorTreesShrubsAndPlants","EachPlantLimit","","A"
"CW","CommercialPropertyOutdoorTreesShrubsAndPlants","EachShrubLimit","","A"
"CW","CommercialPropertyOutdoorTreesShrubsAndPlants","EachTreeLimit","","A"
"CW","CommercialPropertyOutdoorTreesShrubsAndPlants","VehExcl","","A"
"CW","CommercialPropertyOutsideSignsDetail","CauseOfLoss","","A"
"CW","CommercialPropertyOutsideSignsDetail","Coinsurance","","A"
"CW","CommercialPropertyOutsideSignsDetail","ConstructionType","","A"
"CW","CommercialPropertyOutsideSignsDetail","EQCovIndicator","","A"
"CW","CommercialPropertyOutsideSignsDetail","Limit","","A"
"CW","CommercialPropertyOutsideSignsDetail","SignPlacement","","A"
"CW","CommercialPropertyPeakSeasonGeneralInformation","BlktIDNum","","A"
"CW","CommercialPropertyPeakSeasonGeneralInformationDetail","AdditionalBlktLimit","","A"
"CW","CommercialPropertyPeakSeasonGeneralInformationDetail","PeriodFrom","","A"
"CW","CommercialPropertyPeakSeasonGeneralInformationDetail","PeriodTo","","A"
"CW","CommercialPropertyPeakSeasonGeneralInformationDetail","UnitNumber","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","AdditionalBlktLimit","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","BasicGroupIAvgRate","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","BasicGroupIIAvgRate","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","BlktLimit","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","BroadAvgRate","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","EQAvgRate","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","EQLOIToUse","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","FullValue","(../../../../IncludedInBlkt = 'Yes') or (../../IncludedInBlkt = 'No' and ../../EQCovIndicator = 'Yes, Included in Blanket')","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","Limit","(../../../../IncludedInBlkt = 'No') or (../../IncludedInBlkt = 'Yes' and ../../EQCovIndicator = 'Yes, Not Included in Blanket')","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","LOIToUse","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","PeriodFrom","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","PeriodTo","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","SpecialAvgRate","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","TotalFullValueAndPeakAmount","","A"
"CW","CommercialPropertyPeakSeasonLimitOfInsuranceDetail","TotalFullValueAndPeakAmountEQ","","A"
"CW","CommercialPropertyPersonalProperty","AgreedValueLimit","AgreedValueOption = ""Yes"" and IncludedInBlkt = ""No""","A"
"CW","CommercialPropertyPersonalProperty","AgreedValueOption","","A"
"CW","CommercialPropertyPersonalProperty","BlktAgreedVal","","A"
"CW","CommercialPropertyPersonalProperty","BlktBasicGroupIAvgRate","","A"
"CW","CommercialPropertyPersonalProperty","BlktBasicGroupIAvgRateAgreedVal","","A"
"CW","CommercialPropertyPersonalProperty","BlktBasicGroupIIAvgRate","","A"
"CW","CommercialPropertyPersonalProperty","BlktBasicGroupIIAvgRateAgreedVal","","A"
"CW","CommercialPropertyPersonalProperty","BlktBroadAvgRate","","A"
"CW","CommercialPropertyPersonalProperty","BlktBroadAvgRateAgreedVal","","A"
"CW","CommercialPropertyPersonalProperty","BlktCauseOfLossValue","","A"
"CW","CommercialPropertyPersonalProperty","BlktCoinsuranceValue","","A"
"CW","CommercialPropertyPersonalProperty","BlktEQCauseOfLossIncludedInBlkt","","A"
"CW","CommercialPropertyPersonalProperty","BlktIDNum","IncludedInBlkt = 'Yes'","A"
"CW","CommercialPropertyPersonalProperty","BlktInflationGuard","","A"
"CW","CommercialPropertyPersonalProperty","BlktLimit","","A"
"CW","CommercialPropertyPersonalProperty","BlktPeakSeasonIndicator","","A"
"CW","CommercialPropertyPersonalProperty","BlktProportion","","A"
"CW","CommercialPropertyPersonalProperty","BlktRadioactiveContaminationAvgRate","","A"
"CW","CommercialPropertyPersonalProperty","BlktRadioactiveContaminationValue","","A"
"CW","CommercialPropertyPersonalProperty","BlktSpecialAvgRate","","A"
"CW","CommercialPropertyPersonalProperty","BlktSpecialAvgRateAgreedVal","","A"
"CW","CommercialPropertyPersonalProperty","BlktTotalFullValueAmount","","A"
"CW","CommercialPropertyPersonalProperty","BlktTotalLOIToUse","","A"
"CW","CommercialPropertyPersonalProperty","BlktType","","A"
"CW","CommercialPropertyPersonalProperty","CauseOfLoss","","A"
"CW","CommercialPropertyPersonalProperty","Coinsurance","","A"
"CW","CommercialPropertyPersonalProperty","CovType","","A"
"CW","CommercialPropertyPersonalProperty","EQCauseOfLossCovBlktIDNum","EQCovIndicator ='Yes, Included in Blanket'","A"
"CW","CommercialPropertyPersonalProperty","EQCoinsurance","","A"
"CW","CommercialPropertyPersonalProperty","EQCovIndicator","","A"
"CW","CommercialPropertyPersonalProperty","EQDeductible","","D"
"CW","CommercialPropertyPersonalProperty","EQGrade","","A"
"CW","CommercialPropertyPersonalProperty","EQSprinklerLeakageCoinsurance","EQSprinklerLeakageOnly [.='Yes']","A"
"CW","CommercialPropertyPersonalProperty","EQSprinklerLeakageOnly","","A"
"CW","CommercialPropertyPersonalProperty","FullPrsnlPropValue","IncludedInBlkt = ""Yes"" or EQCovIndicator = ""Yes, Included in Blanket"" or ../../../../../../FloodCovIndicator = ""Yes"" or ((../../../EQCauseOfLossForm [.= ""Earthquake Form (CP 10 28)"" or .= ""Earthquake Sub-Limit Form (CP 10 29)"" or .= ""Earthquake Sub-Limit Form (CP 10 45)""]) and EQCovIndicator = ""Yes, Not Included in Blanket"")","A"
"CW","CommercialPropertyPersonalProperty","IncludedInBlkt","","A"
"CW","CommercialPropertyPersonalProperty","InflationGuard","","A"
"CW","CommercialPropertyPersonalProperty","Limit","","A"
"CW","CommercialPropertyPersonalProperty","OpenSides","","A"
"CW","CommercialPropertyPersonalProperty","SpecificGroupIRate","../../../../RatingType[.!='Class']","A"
"CW","CommercialPropertyPersonalProperty","TerrorismOverride","","A"
"CW","CommercialPropertyPersonalProperty","TerrorismSubLimit","../../../../../../../../CommercialPropertyLimitationOfCoverageForCertifiedActsOfTerrorismSubLimitOnAnnualAggregateBasisTable/CommercialPropertyLimitationOfCoverageForCertifiedActsOfTerrorismSubLimitOnAnnualAggregateBasis or ../../../../../../../../CommercialPropertyConditionalLmtnOfCovForTerrsmSubLimitOnAnnualAggregateBasisIL0997Table/CommercialPropertyConditionalLmtnOfCovForTerrsmSubLimitOnAnnualAggregateBasisIL0997 or ../../../../../../../../CommercialPropertyLmtnOfCoverageForTerrsmSubLimitOnAnnualAggregateBasisEndtIL0032Table/CommercialPropertyLmtnOfCoverageForTerrsmSubLimitOnAnnualAggregateBasisEndtIL0032","A"
"CW","CommercialPropertyPersonalProperty","TerrorOverridePremium","TerrorismOverride[.='Yes']","A"
"CW","CommercialPropertyPersonalProperty","TotalBlktSpecificInsAmount","","A"
"CW","CommercialPropertyPersonalProperty","UnitNumber","","A"
"CW","CommercialPropertyPersonalProperty","ValuationType","","A"
"CW","CommercialPropertyPersonalProperty","YardPropertyIndicator","../../../../ClassCode = '1400' or ../../../../ClassCode = '1650' or ../../../../ClassCode = '1700'","A"
"CW","CommercialPropertyPersonalPropertySpecialCOLFursFurGarmentsAndGarmentsTrimmedWithFur","Indicator","../CauseOfLoss = ""Special"" or ../IncludedInBlkt = ""Yes""","A"
"CW","CommercialPropertyPersonalPropertySpecialCOLFursFurGarmentsAndGarmentsTrimmedWithFur","Limit","Indicator = ""Yes""","A"
"CW","CommercialPropertyPersonalPropertySpecialCOLJewelryWatchesPearlsBullionGoldSilverPlatinumAndOtherPreciousMetals","Indicator","../CauseOfLoss = ""Special"" or ../IncludedInBlkt = ""Yes""","A"
"CW","CommercialPropertyPersonalPropertySpecialCOLJewelryWatchesPearlsBullionGoldSilverPlatinumAndOtherPreciousMetals","Limit","Indicator = ""Yes""","A"
"CW","CommercialPropertyPersonalPropertySpecialCOLJewelryWatchesPearlsBullionGoldSilverPlatinumAndOtherPreciousMetals","ValueIndicator","Indicator = ""Yes""","A"
"CW","CommercialPropertyPersonalPropertySpecialCOLPatternsDiesMoldsAndForms","Indicator","../CauseOfLoss = ""Special"" or ../IncludedInBlkt = ""Yes""","A"
"CW","CommercialPropertyPersonalPropertySpecialCOLPatternsDiesMoldsAndForms","Limit","Indicator = ""Yes""","A"
"CW","CommercialPropertyPersonalPropertySpecialCOLStampsTicketsAndLettersOfCredit","Indicator","../CauseOfLoss = ""Special"" or ../IncludedInBlkt = ""Yes""","A"
"CW","CommercialPropertyPersonalPropertySpecialCOLStampsTicketsAndLettersOfCredit","Limit","Indicator = ""Yes""","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLoss","Construction","","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLoss","ConstructionOptionConverted","","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLoss","Limit","../../IncludedInBlkt = 'Yes'","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLossSpclClassBusnIncome","Construction","","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLossSpclClassBusnIncome","ConstructionOptionConverted","","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLossSpclClassBusnIncome","Limit","../../IncludedInBlkt = 'Yes'","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLossSpecialClass","Construction","","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLossStruct","Construction","","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLossStruct","ConstructionOptionConverted","","A"
"CW","CommercialPropertyPierAndWharfAdditionalCoveredCausesOfLossStruct","Limit","","A"
"CW","CommercialPropertyPollutantCleanUpAndRemovalAdditionalAggregateLimitOfInsuranceLocation","Deductible","","A"
"CW","CommercialPropertyPollutantCleanUpAndRemovalAdditionalAggregateLimitOfInsuranceLocation","Limit","","A"
"CW","CommercialPropertyPremiumAdjustmentForm","ManualPremium","","D"
"CW","CommercialPropertyPropInProcessOfMfrByOthersLimitedInternationalCov","CauseOfLoss","","A"
"CW","CommercialPropertyPropInProcessOfMfrByOthersLimitedInternationalCov","Deductible","","A"
"CW","CommercialPropertyPropInProcessOfMfrByOthersLimitedInternationalCov","Limit","","A"
"CW","CommercialPropertyPropInProcessOfMfrByOthersLimitedInternationalCov","ManualPremium","","A"
"CW","CommercialPropertyProtectiveSafeguardsDetail","ProtectiveSymbol","","A"
"CW","CommercialPropertyRadioactiveContamination","Limit","../../IncludedInBlkt = ""Yes""","A"
"CW","CommercialPropertyRadioactiveContamination","Rate","","A"
"CW","CommercialPropertyRadioactiveContamination","TypeOfCov","","A"
"CW","CommercialPropertyRadioactiveContaminationBusnIncome","Limit","../../IncludedInBlkt = ""Yes""","A"
"CW","CommercialPropertyRadioactiveContaminationBusnIncome","Rate","","A"
"CW","CommercialPropertyRadioactiveContaminationBusnIncome","TypeOfCov","","A"
"CW","CommercialPropertyRadioactiveContaminationPrsnlProp","Limit","../../IncludedInBlkt = ""Yes""","A"
"CW","CommercialPropertyRadioactiveContaminationPrsnlProp","Rate","","A"
"CW","CommercialPropertyRadioactiveContaminationPrsnlProp","TypeOfCov","","A"
"CW","CommercialPropertyRadioactiveContaminationSpclClassBusnIncome","Limit","../../IncludedInBlkt = ""Yes""","A"
"CW","CommercialPropertyRadioactiveContaminationSpclClassBusnIncome","Rate","","A"
"CW","CommercialPropertyRadioactiveContaminationSpclClassBusnIncome","TypeOfCov","","A"
"CW","CommercialPropertyRadioactiveContaminationSpecialClass","Limit","../../IncludedInBlkt = ""Yes""","A"
"CW","CommercialPropertyRadioactiveContaminationSpecialClass","Rate","","A"
"CW","CommercialPropertyRadioactiveContaminationSpecialClass","TypeOfCov","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasBusinessIncomeOrExtraExpense","Height","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasBusinessIncomeOrExtraExpense","Limit","../../IncludedInBlkt = 'Yes'","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasBusinessIncomeOrExtraExpense","TypeOfRadioAndTVAntennas","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasBusinessIncomeOrExtraExpenseSpclClassBusnIncome","Height","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasBusinessIncomeOrExtraExpenseSpclClassBusnIncome","TypeOfRadioAndTVAntennas","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasDetail","CauseOfLoss","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasDetail","Coinsurance","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasDetail","EQCovIndicator","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasDetail","Height","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasDetail","Limit","","A"
"CW","CommercialPropertyRadioOrTelevisionAntennasDetail","Type","","A"
"CW","CommercialPropertyScheduledBuildingPropertyTenantsPolicy","CausesOfLoss","","A"
"CW","CommercialPropertyScheduledBuildingPropertyTenantsPolicy","Coinsurance","","A"
"CW","CommercialPropertyScheduledBuildingPropertyTenantsPolicy","CovType","","A"
"CW","CommercialPropertyScheduledBuildingPropertyTenantsPolicy","DeductibleOnBuildingGlass","CovType = ""Building Glass"" or CovType = ""Building Glass And Building Property Other Than Glass""","A"
"CW","CommercialPropertyScheduledBuildingPropertyTenantsPolicy","DeductibleOnBuildingPropertyOtherThanGlass","CovType = ""Building Property Other Than Glass"" or CovType = ""Building Glass And Building Property Other Than Glass""","A"
"CW","CommercialPropertyScheduledBuildingPropertyTenantsPolicy","EQCovIndicator","","A"
