"StateCode","Page","TableName","ColumnName","Type","Label","QuoteReadOnly","QuoteRequired","QuoteDisplay","PolicyReadOnly","PolicyRequired","PolicyDisplay","Default","Minimum","Maximum","Help","HelpText","Comment","Condition","RequiredCondition","Auditable","AuditViewOnly","AuditCondition","DomainTableName","Sequence","PrintRequired","Status"
"CW","Builders Risk Reporting Form","CommercialPropertyBuildersRiskReportingForm","Building","TEXT","Bldg. No.","False","False","True","False","False","True","","","","","","","","","False","False","","",60,"True","A"
"CW","Builders Risk Reporting Form","CommercialPropertyBuildersRiskReportingForm","Limit","TEXT","Actual Cash Value On Inception Date","False","True","True","False","True","True","","1","99999999","","","","","","False","False","","",100,"True","A"
"CW","Builders Risk Reporting Form","CommercialPropertyBuildersRiskReportingForm","TentativeGroupIRate","TEXT","Basic Group I Specific/Tentative Rate","False","True","True","False","True","True","0","","","Tentative Loss Costs must include a provision for Protection Class and Territorial multipliers.","","","../../RatingType[.!='Class']","../../RatingType[.!='Class']","False","False","","BuildersRiskTentativeGroupIRate",150,"True","D"
"CW","Builders Risk Reporting Form","CommercialPropertyBuildersRiskReportingForm","PolicyTermPremium","TEXT","Premium","True","False","True","True","False","True","0","0","","","","","","","False","False","","",200,"False","A"
"CW","Builders Risk - Separate Or Sub-Contractors Coverage Detail","CommercialPropertyBuildersRiskSeparateOrSubContractorsCoverageDetail","Premises","TEXT","Prem. No.","False","False","True","False","False","True","","","","","","","","","False","False","","",40,"True","A"
"CW","Builders Risk - Separate Or Sub-Contractors Coverage Detail","CommercialPropertyBuildersRiskSeparateOrSubContractorsCoverageDetail","Building","TEXT","Bldg. No.","False","False","True","False","False","True","","","","","","","","","False","False","","",60,"True","A"
"CW","Builders Risk - Separate Or Sub-Contractors Coverage Detail","CommercialPropertyBuildersRiskSeparateOrSubContractorsCoverageDetail","BuildersRiskContractorID","BUTTON","Contractor","False","False","True","False","True","True","","","","","","","","","False","False","","",100,"True","A"
"CW","Builders Risk - Separate Or Sub-Contractors Coverage Detail","CommercialPropertyBuildersRiskSeparateOrSubContractorsCoverageDetail","BuildersRiskInstallation","TEXT","Installation","False","False","True","False","True","True","","","","","","","","","False","False","","",200,"True","A"
"CW","Builders Risk - Separate Or Sub-Contractors Coverage Summary","CommercialPropertyBuildersRiskSeparateOrSubContractorsCoverageDetail","BuildersRiskContractorID","TEXT","Contractor","True","False","True","True","False","True","","","","","","","","","False","False","","",100,"False","A"
"CW","Builders Risk - Separate Or Sub-Contractors Coverage Summary","CommercialPropertyBuildersRiskSeparateOrSubContractorsCoverageDetail","BuildersRiskInstallation","TEXT","Installation","True","False","True","True","False","True","","","","","","","","","False","False","","",200,"False","A"
"CW","Builders Risk - Separate Or Sub-Contractors Coverage","CommercialPropertyBuildersRiskSeparateOrSubContractorsCoverage","PolicyTermPremium","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",100,"False","A"
"CW","Builders Risk - Separate Or Sub-Contractor's Exclusion Detail","CommercialPropertyBuildersRiskSeparateOrSubContractorsExclusionDetail","Premises","TEXT","Prem. No.","False","False","True","False","False","True","","","","","","","","","False","False","","",40,"True","A"
"CW","Builders Risk - Separate Or Sub-Contractor's Exclusion Detail","CommercialPropertyBuildersRiskSeparateOrSubContractorsExclusionDetail","Building","TEXT","Bldg. No.","False","False","True","False","False","True","","","","","","","","","False","False","","",60,"True","A"
"CW","Builders Risk - Separate Or Sub-Contractor's Exclusion Detail","CommercialPropertyBuildersRiskSeparateOrSubContractorsExclusionDetail","BuildersRiskContractorID","BUTTON","Contractor","False","False","True","False","True","True","","","","","","","","","False","False","","",100,"True","A"
"CW","Builders Risk - Separate Or Sub-Contractor's Exclusion Detail","CommercialPropertyBuildersRiskSeparateOrSubContractorsExclusionDetail","BuildersRiskInstallation","TEXT","Installation","False","False","True","False","True","True","","","","","","","","","False","False","","",200,"True","A"
"CW","Builders Risk - Separate Or Sub-Contractor's Exclusion Summary","CommercialPropertyBuildersRiskSeparateOrSubContractorsExclusionDetail","BuildersRiskContractorID","TEXT","Contractor","True","False","True","True","False","True","","","","","","","","","False","False","","",100,"False","A"
"CW","Builders Risk - Separate Or Sub-Contractor's Exclusion Summary","CommercialPropertyBuildersRiskSeparateOrSubContractorsExclusionDetail","BuildersRiskInstallation","TEXT","Installation","True","False","True","True","False","True","","","","","","","","","False","False","","",200,"False","A"
"CW","Builders Risk - Separate Or Sub-Contractor's Exclusion","CommercialPropertyBuildersRiskSeparateOrSubContractorsExclusion","PolicyTermPremium","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",100,"False","A"
"CW","Builders Risk - Theft Of Building Materials, Fixtures, Machinery, Equipment","CommercialPropertyBuildersRiskTheftOfBuildingMaterialsFixturesMachineryEquipment","Premises","TEXT","Premises Number","False","False","True","False","False","True","","","","","","","","","False","False","","",50,"True","A"
"CW","Builders Risk - Theft Of Building Materials, Fixtures, Machinery, Equipment","CommercialPropertyBuildersRiskTheftOfBuildingMaterialsFixturesMachineryEquipment","DescribedBldgAndPremises","TEXTAREA","Described Building and Premises","False","False","True","False","True","True","","","","","","","","","False","False","","",100,"True","D"
"CW","Builders Risk - Theft Of Building Materials, Fixtures, Machinery, Equipment","CommercialPropertyBuildersRiskTheftOfBuildingMaterialsFixturesMachineryEquipment","Building","TEXT","Building Number","False","False","True","False","False","True","","","","","","","","","False","False","","",100,"True","A"
"CW","Builders Risk - Theft Of Building Materials, Fixtures, Machinery, Equipment","CommercialPropertyBuildersRiskTheftOfBuildingMaterialsFixturesMachineryEquipment","Limit","TEXT","Theft Limit Of Insurance","False","True","True","False","True","True","","1","99999999","","","","","","False","False","","",200,"True","A"
"CW","Builders Risk - Theft Of Building Materials, Fixtures, Machinery, Equipment","CommercialPropertyBuildersRiskTheftOfBuildingMaterialsFixturesMachineryEquipment","PolicyTermPremium","TEXT","","True","False","True","True","False","True","0","","","","","","","","False","False","","",201,"False","A"
"CW","Builders Risk - Theft Of Building Materials, Fixtures, Machinery, Equipment","CommercialPropertyBuildersRiskTheftOfBuildingMaterialsFixturesMachineryEquipment","Deductible","TEXT","Theft Deductible","True","False","True","True","False","True","1,000","","","If Deductible is in excess of $1,000 refer to Company.","","","","","False","False","","",300,"False","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","Premises","TEXT","Premises No.","False","False","True","False","False","True","","","","","","","","","False","False","","",40,"True","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","Building","TEXT","Building No.","False","False","True","False","False","True","","","","","","","","","False","False","","",60,"True","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","ProtectiveSafeguardsSymbolsHeader","TEXT","Protective Safeguards Symbols Applicable","True","False","True","True","False","True","","","","","","","","","False","False","","",80,"False","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","BurgRobbery1Symbol","TEXT","BR1 Symbol","True","False","True","True","False","True","No","","","","","","","","False","False","","",100,"True","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","BurgRobbery2Symbol","TEXT","BR2 Symbol","True","False","True","True","False","True","No","","","","","","","","False","False","","",200,"True","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","BurgRobbery3Symbol","TEXT","BR3 Symbol","True","False","True","True","False","True","No","","","","","","","","False","False","","",300,"True","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","BurgRobbery4Symbol","SELECT","BR4 Symbol","False","True","True","False","True","True","No","","","","","","","","False","False","","YesNo",320,"True","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","SymbolBurgRobbery4Description","TEXTAREA"," &nbsp;&nbsp;&nbsp;&nbsp;Describe any ""BR-4""","False","False","True","False","False","True","","","","","","","BurgRobbery4Symbol = ""Yes""","","False","False","","",340,"True","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","AdditionalRequirementsHeader","TEXT","Additional requirements, if any, for engagement of an automatic burglary alarm or other automatic system listed in this Schedule (other than the requirements of Paragraph A.2.)","True","False","True","True","False","True","","","","","","","","","False","False","","",360,"False","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","AdditionalRequirementsDescription","TEXTAREA","&nbsp;&nbsp;&nbsp;&nbsp;Additional Requirements Description","False","False","True","False","False","True","","","","","","","","","False","False","","",365,"True","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","BurglaryAlarmSystemType","SELECT","Type of Burglar Alarm System","False","True","True","False","True","True","Not Applicable","","","","","","","","False","False","","BurglaryAlarmSystemType",400,"False","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","BurglaryAlarmCreditFactor","TEXT","&nbsp;&nbsp;&nbsp;&nbsp;Credit Factor","False","True","True","False","True","True","","","","","Central Station With Keys    - No more than 0.92 and not less than 0.73 Central Station Without Keys - No more than 0.92 and not less than 0.78	 Local Alarm		     - No more than 0.97 and not less than 0.89","","BurglaryAlarmSystemType != ""Not Applicable""","BurglaryAlarmSystemType != ""Not Applicable""","False","False","","BurglaryAlarmCreditFactorRange",500,"False","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","TypeOfWatchmanSrvc","SELECT","Type of Watchman Service","False","True","True","False","True","True","Not Applicable","","","See Help Glossary for full explanation of modifiers.",".86 - For watchman service applying within the premises of the insured at all times when the premises are not regularly open for business and which will require at least hourly rounds and signal at least hourly to a central station location outside the insured's plant or to a police station provided there is atleast one policeman on duty at the station at all times .92 - For Watchman service which does not signal to an outside station but registers at least hourly on a watchman's clock in the insured's premises .97 - For Watchman service which does not signal to an outside station or register on a watchman's clock","","","","False","False","","WatchmanServiceType",600,"False","A"
"CW","Burglary And Robbery Protective Safeguards","CommercialPropertyBurglaryAndRobberyProtectiveSafeguards","BurgRobbery3ConvertedCode","SELECT","Burglary Robbery 3 Converted Code","False","False","True","False","False","True","","","","","","","","","False","False","","BurgRobbery3ConvertedCode",950,"False","A"
"CW","Business Income And/Or Extra Expense Coverage For Year 2000 Computer-Related And Other Electronic Problems","CommercialPropertyBusinessIncomeAndOrExtraExpnCovForY2KComputerRelatedAndOtherElectronicProblems","DescOfPremises","TEXTAREA","Described Premises","False","False","True","False","True","True","","","","","","","","","False","False","","",200,"True","A"
"CW","Business Income And/Or Extra Expense Coverage For Year 2000 Computer-Related And Other Electronic Problems","CommercialPropertyBusinessIncomeAndOrExtraExpnCovForY2KComputerRelatedAndOtherElectronicProblems","ManualPremium","TEXT","Manual Premium","False","True","True","False","True","True","0","0","99999999","","","","","","False","False","","",300,"False","A"
"CW","Business Income And/Or Extra Expense Coverage For Year 2000 Computer-Related And Other Electronic Problems","CommercialPropertyBusinessIncomeAndOrExtraExpnCovForY2KComputerRelatedAndOtherElectronicProblems","PolicyTermPremium","TEXT","Premium","True","False","True","True","False","True","","","","","","","","","False","False","","",301,"False","A"
"CW","Business Income Changes - Beginning Of The Period Of Restoration","CommercialPropertyBusinessIncomeChangesBeginningOfThePeriodOfRestorationNoWaitingPeriod","TimePeriod","RADIO","72-Hour Time Period Is","False","True","True","False","True","True","","","","","","","","","False","False","","BeginPeriodOfRestoration",100,"True","A"
"CW","Business Income Changes - Beginning Of The Period Of Restoration","CommercialPropertyBusinessIncomeChangesBeginningOfThePeriodOfRestorationNoWaitingPeriod","PolicyTermPremium","TEXT","Premium","True","False","True","True","False","True","","","","","","","","","False","False","","",101,"False","A"
"CW","Business Income Changes - Educational Institutions","CommercialPropertyBusinessIncomeChangesEducationalInstitutions","Premises","TEXT","Premises Number","False","False","True","False","False","True","","","","","","","","","False","False","","",50,"True","A"
"CW","Business Income Changes - Educational Institutions","CommercialPropertyBusinessIncomeChangesEducationalInstitutions","DescOfEachSchoolTerm","TEXTAREA","Description Of Each School Term In An Annual Period","False","False","True","False","True","True","","","","","","","","","False","False","","",100,"True","A"
"CW","Business Income Changes - Educational Institutions","CommercialPropertyBusinessIncomeChangesEducationalInstitutions","LimitedCovIndicator","SELECT","Limited Coverage","False","True","True","False","True","True","Yes","","","","","","","","False","False","","YesNo",200,"True","A"
"CW","Business Income Changes - Educational Institutions","CommercialPropertyBusinessIncomeChangesEducationalInstitutions","ExtensionOfRecoveryPeriodOption","SELECT","Extension Of Recovery Period Option","False","True","True","False","True","True","No","","","","","","","","False","False","","YesNo",300,"True","A"
"CW","Business Income Changes - Educational Institutions","CommercialPropertyBusinessIncomeChangesEducationalInstitutions","NumOfMonths","TEXT","&nbsp;&nbsp;&nbsp;&nbsp;Months","False","True","True","False","True","True","0","0","12","","","","","","False","False","","ExtOfRecoveryNumOfMonths",400,"True","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","Desc","TEXTAREA","Name And Describe Occupancy And Location","True","False","True","True","False","True","","","","","","","","","False","False","","",40,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","TypeOfDependentProp","SELECT","Type of Dependent Property","False","True","True","False","True","True","","","","","","","","","False","False","","TypeOfDependentProp",100,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","ContributingLocations","TEXTAREA","Contributing Locations","False","False","True","False","False","True","","","","","","","TypeOfDependentProp[.=""Contributing Location""]","","False","False","","",105,"True","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","SecondaryContributingLocation","SELECT","Secondary Contributing Locations (Not Named)","False","True","True","False","True","True","No","","","","","","TypeOfDependentProp[.=""Contributing Location""]","TypeOfDependentProp[.=""Contributing Location""]","False","False","","YesNo",110,"True","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","RecipientLocations","TEXTAREA","Recipient Locations","False","False","True","False","False","True","","","","","","","TypeOfDependentProp[.=""Recipient Location""]","","False","False","","",115,"True","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","SecondaryRecipientLocation","SELECT","Secondary Recipient Locations (Not Named)","False","True","True","False","True","True","","","","","","","TypeOfDependentProp[.=""Recipient Location""]","TypeOfDependentProp[.=""Recipient Location""]","False","False","","YesNo",120,"True","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","ManufacturingLocations","TEXTAREA","Manufacturing Locations","False","False","True","False","False","True","","","","","","","TypeOfDependentProp[.=""Manufacturing Location""]","","False","False","","",140,"True","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","LeaderLocations","TEXTAREA","Leader Locations","False","False","True","False","False","True","","","","","","","TypeOfDependentProp[.=""Leader Location""]","","False","False","","",160,"True","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","NatureOfDependency","SELECT","Nature of Dependency","False","True","True","False","True","True","","","","","","","","","False","False","","NatureOfDependentProperty",250,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","NameID","BUTTON","Name","False","False","True","False","True","True","","","","","","","","","False","False","","",300,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","AddressID","BUTTON","Address","False","False","True","False","True","True","","","","","","","","","False","False","","",400,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","ConstructionType","SELECT","Construction","False","True","True","False","True","True","","","","The construction type of the dependent property.","","","","","False","False","","ConstructionTypeBldg",500,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","ConstructionTypeToUse","SELECT","Construction Type To Use","False","False","True","False","False","True","","","","","","","","","False","False","","ConstructionTypeToUse",550,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","BasicGroupIRate","TEXT","Dependent Property Basic Group I Time Element Rate","False","True","True","False","True","True","",".0001","9999.9999","Rates should incorporate the Business Income rating factors.","","","","","False","False","","",600,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","BasicGroupIIRate","TEXT","Dependent Property Basic Group II Time Element Rate","False","True","True","False","True","True","",".0001","9999.9999","Rates should incorporate the Business Income rating factors.","","","","","False","False","","",700,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","EQRate","TEXT","Dependent Property Earthquake Time Element Rate","False","False","True","False","False","True","","0.0000","9999.9999","Rates should incorporate the Business Income rating factors.","","","","","False","False","","",800,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","ExtendedPeriodApply","SELECT","Extended Period Apply","False","True","True","False","True","True","No","","","","","","","","False","False","","ExtendedPeriodBusnIncomeFromDependentProp",1200,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Summary","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","TypeOfDependentProp","TEXT","Type of Dependent Property","True","False","True","True","False","True","","","","","","","","","False","False","","",100,"False","A"
"CW","Business Income From Dependent Properties - Broad Form Summary","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormDetail","NameID","TEXT","Name","True","False","True","True","False","True","","","","","","","","","False","False","","",200,"False","A"
"CW","Business Income From Dependent Properties - Broad Form","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadForm","PolicyTermPremium","TEXT","Premium","True","False","True","True","False","True","","","","","","","","","False","False","","",100,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","Desc","TEXT","Name And Describe Occupancy And Location","True","False","True","True","False","True","","","","","","","","","False","False","","",40,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","TypeOfDependentProp","SELECT","Type of Dependent Property","False","True","True","False","True","True","","","","","","","","","False","False","","TypeOfDependentProp",100,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","ContributingLocations","TEXTAREA","Contributing Locations","False","False","True","False","False","True","","","","","","","TypeOfDependentProp[.=""Contributing Location""]","","False","False","","",105,"True","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","SecondaryContributingLocation","SELECT","Secondary Contributing Locations (Not Named)","False","True","True","False","True","True","","","","","","","TypeOfDependentProp[.='Contributing Location']","TypeOfDependentProp[.='Contributing Location']","False","False","","YesNo",110,"True","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","RecipientLocations","TEXTAREA","Recipient Locations","False","False","True","False","False","True","","","","","","","TypeOfDependentProp[.=""Recipient Location""]","","False","False","","",115,"True","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","SecondaryRecipientLocation","SELECT","Secondary Recipient Locations (Not Named)","False","True","True","False","True","True","No","","","","","","TypeOfDependentProp[.=""Recipient Location""]","TypeOfDependentProp[.=""Recipient Location""]","False","False","","YesNo",120,"True","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","ManufacturingLocations","TEXTAREA","Manufacturing Locations","False","False","True","False","False","True","","","","","","","TypeOfDependentProp[.=""Manufacturing Location""]","","False","False","","",140,"True","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","LeaderLocations","TEXTAREA","Leader Locations","False","False","True","False","False","True","","","","","","","TypeOfDependentProp[.=""Leader Location""]","","False","False","","",160,"True","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","NatureOfDependency","SELECT","Nature of Dependency","False","True","True","False","True","True","","","","","","","","","False","False","","NatureOfDependentProperty",200,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","NameID","BUTTON","Name","False","False","True","False","True","True","","","","","","","","","False","False","","",300,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","AddressID","BUTTON","Address","False","False","True","False","True","True","","","","","","","","","False","False","","",400,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","ConstructionType","SELECT","Construction","False","True","True","False","True","True","","","","The construction type of the dependent property.","","","","","False","False","","ConstructionTypeBldg",500,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","ConstructionTypeToUse","SELECT","Construction Type To Use","False","False","True","False","False","True","","","","","","","","","False","False","","ConstructionTypeToUse",550,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","Limit","TEXT","Limit Of Insurance","False","True","True","False","True","True","","1","99999999","Other than EQ cause of loss limit.","","","","","False","False","","",600,"True","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","BasicGroupIRate","TEXT","Dependent Property Basic Group I Time Element Rate","False","True","True","False","True","True","",".0001","9999.9999","Rates should incorporate the Business Income rating factors","","","","","False","False","","",700,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","BasicGroupIIRate","TEXT","Dependent Property Basic Group II Time Element Rate","False","True","True","False","True","True","",".0001","9999.9999","Rates should incorporate the Business Income rating factors","","","","","False","False","","",800,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","EQRate","TEXT","Dependent Property Earthquake Time Element Rate","False","False","True","False","False","True","","0.0000","9999.9999","Rates should incorporate the Business Income rating factors","","","","","False","False","","",1000,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","ExtendedPeriodApply","SELECT","Extended Period Apply","False","True","True","False","True","True","No","","","","","","","","False","False","","ExtendedPeriodBusnIncomeFromDependentProp",1400,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Summary","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","TypeOfDependentProp","TEXT","Type of Dependent Property","True","False","True","True","False","True","","","","","","","","","False","False","","",100,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Summary","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","NameID","TEXT","Name","True","False","True","True","False","True","","","","","","","","","False","False","","",200,"False","A"
"CW","Business Income From Dependent Properties - Limited Form Summary","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormDetail","Limit","TEXT","Limit","True","False","True","True","False","True","","","","","","","","","False","False","","",300,"False","A"
"CW","Business Income From Dependent Properties - Limited Form","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedForm","PolicyTermPremium","TEXT","Premium","True","False","True","True","False","True","","","","","","","","","False","False","","",100,"False","A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValue","CovType","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",10,"False","A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValue","Description","TEXTAREA","Description Of Rented Premises","False","False","True","False","False","True","","","","","","","","","False","False","","",70,"True","A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValue","NameID","BUTTON","Name Of Additional Insured","False","False","True","False","False","True","","","","","","","","","False","False","","",80,"True","A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValue","AddressID","BUTTON","Mailing Address Of Additional Insured","False","False","True","False","False","True","","","","","","","","","False","False","","",90,"True","A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValue","CauseOfLoss","SELECT","Causes Of Loss Form","False","True","True","False","True","True","","","","","","","","","False","False","","CauseOfLossBusnIncome",100,"True","A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValue","BusinessIncomeCoverageForm","TEXT","Applicable Business Income Coverage Form (Enter Form Number)","False","False","True","False","False","True","","","","","","","","","False","False","","",150,"True","A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValue","Limit","TEXT","Limit Of Insurance","False","True","True","False","True","True","","","","","","","","","False","False","","",200,"True","A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValue","Coinsurance","SELECT","Coinsurance Percentage","False","True","True","False","True","True","","","","","","","","","False","False","","Coinsurance",300,"True","A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValue","Endorsements","TEXTAREA","Endorsements, If Any, Supplementing Or Restricting The Covered Causes Of Loss","False","False","True","False","False","True","","","","","Endorsements, If Any, Supplementing Or Restricting The Covered Causes Of Loss With Respect To The Coverage Provided Under This Endorsement","","","","False","False","","",400,"True","A"
"CW","Business Income From Dependent Properties Limited International Coverage Detail","CommercialPropertyBusnIncomeFromDependentPropertiesLimitedInternationalCovDetail","NameID","BUTTON","Name","False","False","True","False","True","True","","","","","","","","","False","False","","",100,"False","A"
"CW","Business Income From Dependent Properties Limited International Coverage Detail","CommercialPropertyBusnIncomeFromDependentPropertiesLimitedInternationalCovDetail","AddressID","BUTTON","Address","False","False","True","False","True","True","","","","","","","","","False","False","","",200,"False","A"
"CW","Business Income From Dependent Properties Limited International Coverage Detail","CommercialPropertyBusnIncomeFromDependentPropertiesLimitedInternationalCovDetail","Desc","TEXT","Name And Describe Occupancy And Location","True","False","True","True","False","True","","","","","","","","","False","False","","",300,"False","A"
